std_ymd,tm_trm,org,dst,pop
20180703,18_23,봉담읍,동탄1동,165.58
20180703,18_23,봉담읍,동탄2동,582.17
20180703,18_23,봉담읍,동탄3동,256.62
20180703,18_23,봉담읍,동탄4동,82.8
20180703,18_23,봉담읍,동탄5동,104.86
20180703,18_23,봉담읍,동탄6동,275.92
20180703,18_23,봉담읍,마도면,198.66
20180703,18_23,봉담읍,매송면,579.43
20180703,18_23,봉담읍,반월동,286.99
20180703,18_23,봉담읍,병점1동,342.16
20180703,18_23,봉담읍,병점2동,168.33
20180703,18_23,봉담읍,비봉면,320.08
20180703,18_23,봉담읍,서신면,74.51
20180703,18_23,봉담읍,송산면,71.76
20180703,18_23,봉담읍,양감면,295.24
20180703,18_23,봉담읍,우정읍,590.46
20180703,18_23,봉담읍,장안면,400.07
20180703,18_23,봉담읍,정남면,2146.6
20180703,18_23,봉담읍,진안동,488.36
20180703,18_23,봉담읍,팔탄면,1901.02
20180703,18_23,봉담읍,향남읍,2425.22
20180703,18_23,봉담읍,화산동,4489.02
20180703,18_23,비봉면,기배동,5.52
20180703,18_23,비봉면,남양읍,1294.01
20180703,18_23,비봉면,동탄2동,2.76
20180703,18_23,비봉면,동탄4동,2.76
20180703,18_23,비봉면,동탄5동,2.76
20180703,18_23,비봉면,동탄6동,11.04
20180703,18_23,비봉면,마도면,69
20180703,18_23,비봉면,매송면,129.71
20180703,18_23,비봉면,봉담읍,151.78
20180703,18_23,비봉면,서신면,11.04
20180703,18_23,비봉면,송산면,22.08
20180703,18_23,비봉면,양감면,8.28
20180703,18_23,비봉면,우정읍,44.16
20180703,18_23,비봉면,장안면,13.8
20180703,18_23,비봉면,정남면,22.08
20180703,18_23,비봉면,진안동,11.04
20180703,18_23,비봉면,팔탄면,217.98
20180703,18_23,비봉면,향남읍,149.02
20180703,18_23,비봉면,화산동,13.8
20180703,18_23,서신면,기배동,2.76
20180703,18_23,서신면,남양읍,325.6
20180703,18_23,서신면,동탄2동,8.28
20180703,18_23,서신면,동탄3동,8.28
20180703,18_23,서신면,동탄6동,5.52
20180703,18_23,서신면,마도면,206.97
20180703,18_23,서신면,매송면,8.28
20180703,18_23,서신면,봉담읍,24.84
20180703,18_23,서신면,비봉면,49.68
20180703,18_23,서신면,송산면,664.97
20180703,18_23,서신면,양감면,2.76
20180703,18_23,서신면,우정읍,69
20180703,18_23,서신면,장안면,11.04
20180703,18_23,서신면,정남면,8.28
20180703,18_23,서신면,진안동,2.76
20180703,18_23,서신면,팔탄면,38.64
20180703,18_23,서신면,향남읍,30.36
20180703,18_23,서신면,화산동,19.32
20180703,18_23,송산면,남양읍,584.92
20180703,18_23,송산면,동탄1동,5.52
20180703,18_23,송산면,동탄2동,13.8
20180703,18_23,송산면,동탄3동,2.76
20180703,18_23,송산면,동탄4동,2.76
20180703,18_23,송산면,동탄5동,5.52
20180703,18_23,송산면,동탄6동,5.52
20180703,18_23,송산면,마도면,756.03
20180703,18_23,송산면,매송면,13.8
20180703,18_23,송산면,병점1동,8.28
20180703,18_23,송산면,병점2동,5.52
20180703,18_23,송산면,봉담읍,57.96
20180703,18_23,송산면,비봉면,63.48
20180703,18_23,송산면,서신면,477.35
20180703,18_23,송산면,양감면,5.52
20180703,18_23,송산면,우정읍,19.32
20180703,18_23,송산면,장안면,52.44
20180703,18_23,송산면,정남면,11.04
20180703,18_23,송산면,진안동,8.28
20180703,18_23,송산면,팔탄면,66.24
20180703,18_23,송산면,향남읍,71.76
20180703,18_23,송산면,화산동,16.56
20180703,18_23,양감면,기배동,5.52
20180703,18_23,양감면,남양읍,16.56
20180703,18_23,양감면,동탄2동,11.04
20180703,18_23,양감면,동탄3동,2.76
20180703,18_23,양감면,동탄4동,5.52
20180703,18_23,양감면,동탄5동,5.52
20180703,18_23,양감면,동탄6동,11.04
20180703,18_23,양감면,마도면,8.28
20180703,18_23,양감면,매송면,2.76
20180703,18_23,양감면,반월동,8.28
20180703,18_23,양감면,병점1동,22.08
20180703,18_23,양감면,병점2동,5.52
20180703,18_23,양감면,봉담읍,60.71
20180703,18_23,양감면,비봉면,2.76
20180703,18_23,양감면,서신면,5.52
20180703,18_23,양감면,송산면,2.76
20180703,18_23,양감면,우정읍,16.56
20180703,18_23,양감면,장안면,33.12
20180703,18_23,양감면,정남면,57.96
20180703,18_23,양감면,진안동,16.56
20180703,18_23,양감면,팔탄면,80.03
20180703,18_23,양감면,향남읍,996.03
20180703,18_23,양감면,화산동,11.04
20180703,18_23,우정읍,기배동,13.8
20180703,18_23,우정읍,남양읍,184.87
20180703,18_23,우정읍,동탄1동,19.32
20180703,18_23,우정읍,동탄2동,13.8
20180703,18_23,우정읍,동탄3동,8.28
20180703,18_23,우정읍,동탄4동,5.52
20180703,18_23,우정읍,동탄5동,5.52
20180703,18_23,우정읍,동탄6동,5.52
20180703,18_23,우정읍,마도면,60.72
20180703,18_23,우정읍,매송면,2.76
20180703,18_23,우정읍,반월동,2.76
20180703,18_23,우정읍,병점1동,8.28
20180703,18_23,우정읍,병점2동,11.04
20180703,18_23,우정읍,봉담읍,240.05
20180703,18_23,우정읍,비봉면,35.88
20180703,18_23,우정읍,서신면,129.7
20180703,18_23,우정읍,송산면,33.12
20180703,18_23,우정읍,양감면,38.64
20180703,18_23,우정읍,장안면,3023.96
20180703,18_23,우정읍,정남면,35.88
20180703,18_23,우정읍,진안동,16.56
20180703,18_23,우정읍,팔탄면,590.47
20180703,18_23,우정읍,향남읍,1134.01
20180703,18_23,우정읍,화산동,19.32
20180703,18_23,장안면,기배동,2.76
20180703,18_23,장안면,남양읍,171.09
20180703,18_23,장안면,동탄1동,5.52
20180703,18_23,장안면,동탄2동,5.52
20180703,18_23,장안면,동탄3동,11.04
20180703,18_23,장안면,동탄4동,2.76
20180703,18_23,장안면,동탄6동,2.76
20180703,18_23,장안면,마도면,22.08
20180703,18_23,장안면,매송면,8.28
20180703,18_23,장안면,반월동,2.76
20180703,18_23,장안면,병점1동,5.52
20180703,18_23,장안면,병점2동,2.76
20180703,18_23,장안면,봉담읍,151.78
20180703,18_23,장안면,비봉면,13.8
20180703,18_23,장안면,서신면,27.6
20180703,18_23,장안면,송산면,19.32
20180703,18_23,장안면,양감면,22.08
20180703,18_23,장안면,우정읍,2240.37
20180703,18_23,장안면,정남면,22.08
20180703,18_23,장안면,진안동,11.04
20180703,18_23,장안면,팔탄면,684.27
20180703,18_23,장안면,향남읍,899.44
20180703,18_23,장안면,화산동,16.56
20180703,18_23,정남면,기배동,46.92
20180703,18_23,정남면,남양읍,19.32
20180703,18_23,정남면,동탄1동,55.19
20180703,18_23,정남면,동탄2동,93.84
20180703,18_23,정남면,동탄3동,69
20180703,18_23,정남면,동탄4동,5.52
20180703,18_23,정남면,동탄5동,13.8
20180703,18_23,정남면,동탄6동,44.16
20180703,18_23,정남면,마도면,5.52
20180703,18_23,정남면,매송면,16.56
20180703,18_23,정남면,반월동,35.88
20180703,18_23,정남면,병점1동,121.44
20180703,18_23,정남면,병점2동,66.24
20180703,18_23,정남면,봉담읍,692.56
20180703,18_23,정남면,비봉면,24.84
20180703,18_23,정남면,서신면,2.76
20180703,18_23,정남면,송산면,2.76
20180703,18_23,정남면,양감면,132.47
20180703,18_23,정남면,우정읍,13.8
20180703,18_23,정남면,장안면,69
20180703,18_23,정남면,진안동,195.93
20180703,18_23,정남면,팔탄면,113.15
20180703,18_23,정남면,향남읍,819.45
20180703,18_23,정남면,화산동,446.99
20180703,18_23,진안동,기배동,52.44
20180703,18_23,진안동,남양읍,93.83
20180703,18_23,진안동,동탄1동,761.51
20180703,18_23,진안동,동탄2동,1465.08
20180703,18_23,진안동,동탄3동,2036.21
20180703,18_23,진안동,동탄4동,132.47
20180703,18_23,진안동,동탄5동,179.37
20180703,18_23,진안동,동탄6동,408.37
20180703,18_23,진안동,마도면,24.84
20180703,18_23,진안동,매송면,5.52
20180703,18_23,진안동,반월동,4025.51
20180703,18_23,진안동,병점1동,1757.53
20180703,18_23,진안동,병점2동,2993.62
20180703,18_23,진안동,봉담읍,413.88
20180703,18_23,진안동,비봉면,24.84
20180703,18_23,진안동,서신면,2.76
20180703,18_23,진안동,송산면,8.28
20180703,18_23,진안동,양감면,91.08
20180703,18_23,진안동,우정읍,24.84
20180703,18_23,진안동,장안면,52.43
20180703,18_23,진안동,정남면,662.2
20180703,18_23,진안동,팔탄면,129.7
20180703,18_23,진안동,향남읍,262.12
20180703,18_23,진안동,화산동,753.22
20180703,18_23,팔탄면,기배동,11.04
20180703,18_23,팔탄면,남양읍,361.46
20180703,18_23,팔탄면,동탄1동,8.28
20180703,18_23,팔탄면,동탄2동,27.6
20180703,18_23,팔탄면,동탄3동,13.8
20180703,18_23,팔탄면,동탄5동,5.52
20180703,18_23,팔탄면,동탄6동,16.56
20180703,18_23,팔탄면,마도면,30.36
20180703,18_23,팔탄면,매송면,13.8
20180703,18_23,팔탄면,반월동,19.32
20180703,18_23,팔탄면,병점1동,5.52
20180703,18_23,팔탄면,병점2동,13.8
20180703,18_23,팔탄면,봉담읍,725.65
20180703,18_23,팔탄면,비봉면,160.04
20180703,18_23,팔탄면,서신면,8.28
20180703,18_23,팔탄면,송산면,22.08
20180703,18_23,팔탄면,양감면,44.16
20180703,18_23,팔탄면,우정읍,264.9
20180703,18_23,팔탄면,장안면,491.13
20180703,18_23,팔탄면,정남면,71.76
20180703,18_23,팔탄면,진안동,19.32
20180703,18_23,팔탄면,향남읍,2383.85
20180703,18_23,팔탄면,화산동,30.36
20180703,18_23,향남읍,기배동,44.16
20180703,18_23,향남읍,남양읍,1056.76
20180703,18_23,향남읍,동탄1동,129.71
20180703,18_23,향남읍,동탄2동,229.04
20180703,18_23,향남읍,동탄3동,110.4
20180703,18_23,향남읍,동탄4동,16.56
20180703,18_23,향남읍,동탄5동,57.96
20180703,18_23,향남읍,동탄6동,160.05
20180703,18_23,향남읍,마도면,226.28
20180703,18_23,향남읍,매송면,74.52
20180703,18_23,향남읍,반월동,88.31
20180703,18_23,향남읍,병점1동,85.55
20180703,18_23,향남읍,병점2동,41.4
20180703,18_23,향남읍,봉담읍,2085.9
20180703,18_23,향남읍,비봉면,292.49
20180703,18_23,향남읍,서신면,74.51
20180703,18_23,향남읍,송산면,77.26
20180703,18_23,향남읍,양감면,2182.45
20180703,18_23,향남읍,우정읍,1823.76
20180703,18_23,향남읍,장안면,2480.44
20180703,18_23,향남읍,정남면,1277.48
20180703,18_23,향남읍,진안동,129.7
20180703,18_23,향남읍,팔탄면,6304.52
20180703,18_23,향남읍,화산동,206.94
20180703,18_23,화산동,기배동,226.27
20180703,18_23,화산동,남양읍,88.31
20180703,18_23,화산동,동탄1동,143.51
20180703,18_23,화산동,동탄2동,463.54
20180703,18_23,화산동,동탄3동,209.72
20180703,18_23,화산동,동탄4동,52.44
20180703,18_23,화산동,동탄5동,69
20180703,18_23,화산동,동탄6동,179.35
20180703,18_23,화산동,마도면,30.36
20180703,18_23,화산동,매송면,27.6
20180703,18_23,화산동,반월동,220.75
20180703,18_23,화산동,병점1동,998.8
20180703,18_23,화산동,병점2동,502.14
20180703,18_23,화산동,봉담읍,2212.81
20180703,18_23,화산동,비봉면,33.12
20180703,18_23,화산동,서신면,13.8
20180703,18_23,화산동,송산면,11.04
20180703,18_23,화산동,양감면,102.09
20180703,18_23,화산동,우정읍,60.72
20180703,18_23,화산동,장안면,55.2
20180703,18_23,화산동,정남면,1037.43
20180703,18_23,화산동,진안동,1506.48
20180703,18_23,화산동,팔탄면,179.35
20180703,18_23,화산동,향남읍,331.12
20180704,00_05,남양읍,동탄2동,13.8
20180704,00_05,남양읍,동탄3동,2.76
20180704,00_05,남양읍,동탄4동,5.52
20180704,00_05,남양읍,동탄5동,8.28
20180704,00_05,남양읍,동탄6동,16.56
20180704,00_05,남양읍,마도면,466.3
20180704,00_05,남양읍,매송면,24.84
20180704,00_05,남양읍,반월동,5.52
20180704,00_05,남양읍,병점1동,2.76
20180704,00_05,남양읍,봉담읍,71.76
20180704,00_05,남양읍,비봉면,378.03
20180704,00_05,남양읍,서신면,55.2
20180704,00_05,남양읍,송산면,129.71
20180704,00_05,남양읍,양감면,13.8
20180704,00_05,남양읍,우정읍,71.76
20180704,00_05,남양읍,장안면,107.63
20180704,00_05,남양읍,정남면,30.36
20180704,00_05,남양읍,진안동,19.32
20180704,00_05,남양읍,팔탄면,179.37
20180704,00_05,남양읍,향남읍,126.95
20180704,00_05,남양읍,화산동,11.04
20180704,00_05,동탄1동,기배동,2.76
20180704,00_05,동탄1동,남양읍,2.76
20180704,00_05,동탄1동,동탄2동,1710.63
20180704,00_05,동탄1동,동탄3동,446.98
20180704,00_05,동탄1동,동탄4동,30.36
20180704,00_05,동탄1동,동탄5동,66.24
20180704,00_05,동탄1동,동탄6동,640.1
20180704,00_05,동탄1동,반월동,791.88
20180704,00_05,동탄1동,병점1동,11.04
20180704,00_05,동탄1동,병점2동,55.2
20180704,00_05,동탄1동,봉담읍,8.28
20180704,00_05,동탄1동,양감면,2.76
20180704,00_05,동탄1동,우정읍,13.8
20180704,00_05,동탄1동,정남면,8.28
20180704,00_05,동탄1동,진안동,30.36
20180704,00_05,동탄1동,향남읍,5.52
20180704,00_05,동탄1동,화산동,5.52
20180704,00_05,동탄2동,기배동,11.04
20180704,00_05,동탄2동,남양읍,33.12
20180704,00_05,동탄2동,동탄1동,1716.19
20180704,00_05,동탄2동,동탄3동,2281.79
20180704,00_05,동탄2동,동탄4동,113.16
20180704,00_05,동탄2동,동탄5동,198.7
20180704,00_05,동탄2동,동탄6동,1876.17
20180704,00_05,동탄2동,마도면,8.28
20180704,00_05,동탄2동,매송면,2.76
20180704,00_05,동탄2동,반월동,2135.52
20180704,00_05,동탄2동,병점1동,93.83
20180704,00_05,동탄2동,병점2동,234.54
20180704,00_05,동탄2동,봉담읍,74.52
20180704,00_05,동탄2동,비봉면,5.52
20180704,00_05,동탄2동,송산면,2.76
20180704,00_05,동탄2동,양감면,11.04
20180704,00_05,동탄2동,우정읍,184.87
20180704,00_05,동탄2동,장안면,11.04
20180704,00_05,동탄2동,정남면,33.12
20180704,00_05,동탄2동,진안동,223.51
20180704,00_05,동탄2동,팔탄면,19.32
20180704,00_05,동탄2동,향남읍,60.72
20180704,00_05,동탄2동,화산동,63.48
20180704,00_05,동탄3동,기배동,13.8
20180704,00_05,동탄3동,남양읍,24.84
20180704,00_05,동탄3동,동탄1동,284.2
20180704,00_05,동탄3동,동탄2동,2753.54
20180704,00_05,동탄3동,동탄4동,44.16
20180704,00_05,동탄3동,동탄5동,74.52
20180704,00_05,동탄3동,동탄6동,198.68
20180704,00_05,동탄3동,마도면,2.76
20180704,00_05,동탄3동,매송면,8.28
20180704,00_05,동탄3동,반월동,1302.32
20180704,00_05,동탄3동,병점1동,540.77
20180704,00_05,동탄3동,병점2동,1208.5
20180704,00_05,동탄3동,봉담읍,46.92
20180704,00_05,동탄3동,서신면,5.52
20180704,00_05,동탄3동,송산면,5.52
20180704,00_05,동탄3동,양감면,8.28
20180704,00_05,동탄3동,우정읍,102.1
20180704,00_05,동탄3동,장안면,2.76
20180704,00_05,동탄3동,정남면,49.68
20180704,00_05,동탄3동,진안동,747.72
20180704,00_05,동탄3동,팔탄면,19.32
20180704,00_05,동탄3동,향남읍,22.08
20180704,00_05,동탄3동,화산동,44.16
20180704,00_05,동탄4동,기배동,2.76
20180704,00_05,동탄4동,남양읍,8.28
20180704,00_05,동탄4동,동탄1동,157.27
20180704,00_05,동탄4동,동탄2동,386.3
20180704,00_05,동탄4동,동탄3동,66.24
20180704,00_05,동탄4동,동탄5동,2554.91
20180704,00_05,동탄4동,동탄6동,1556.11
20180704,00_05,동탄4동,마도면,8.28
20180704,00_05,동탄4동,매송면,2.76
20180704,00_05,동탄4동,반월동,256.6
20180704,00_05,동탄4동,병점1동,41.4
20180704,00_05,동탄4동,병점2동,13.8
20180704,00_05,동탄4동,봉담읍,24.84
20180704,00_05,동탄4동,비봉면,2.76
20180704,00_05,동탄4동,송산면,2.76
20180704,00_05,동탄4동,양감면,11.04
20180704,00_05,동탄4동,우정읍,209.7
20180704,00_05,동탄4동,장안면,11.04
20180704,00_05,동탄4동,정남면,24.84
20180704,00_05,동탄4동,진안동,46.92
20180704,00_05,동탄4동,팔탄면,5.52
20180704,00_05,동탄4동,향남읍,24.84
20180704,00_05,동탄4동,화산동,19.32
20180704,00_05,동탄5동,기배동,2.76
20180704,00_05,동탄5동,남양읍,8.28
20180704,00_05,동탄5동,동탄1동,149.02
20180704,00_05,동탄5동,동탄2동,256.61
20180704,00_05,동탄5동,동탄3동,91.07
20180704,00_05,동탄5동,동탄4동,2077.56
20180704,00_05,동탄5동,동탄6동,805.67
20180704,00_05,동탄5동,마도면,2.76
20180704,00_05,동탄5동,반월동,165.55
20180704,00_05,동탄5동,병점1동,408.36
20180704,00_05,동탄5동,병점2동,5.52
20180704,00_05,동탄5동,봉담읍,30.36
20180704,00_05,동탄5동,비봉면,2.76
20180704,00_05,동탄5동,서신면,2.76
20180704,00_05,동탄5동,양감면,5.52
20180704,00_05,동탄5동,우정읍,33.12
20180704,00_05,동탄5동,장안면,5.52
20180704,00_05,동탄5동,정남면,11.04
20180704,00_05,동탄5동,진안동,68.99
20180704,00_05,동탄5동,팔탄면,5.52
20180704,00_05,동탄5동,향남읍,22.08
20180704,00_05,동탄5동,화산동,13.8
20180704,00_05,동탄6동,기배동,2.76
20180704,00_05,동탄6동,남양읍,19.32
20180704,00_05,동탄6동,동탄1동,477.33
20180704,00_05,동탄6동,동탄2동,1591.99
20180704,00_05,동탄6동,동탄3동,212.48
20180704,00_05,동탄6동,동탄4동,1189.2
20180704,00_05,동탄6동,동탄5동,855.27
20180704,00_05,동탄6동,마도면,11.04
20180704,00_05,동탄6동,반월동,311.8
20180704,00_05,동탄6동,병점1동,49.68
20180704,00_05,동탄6동,병점2동,71.76
20180704,00_05,동탄6동,봉담읍,57.96
20180704,00_05,동탄6동,양감면,5.52
20180704,00_05,동탄6동,우정읍,66.22
20180704,00_05,동탄6동,장안면,13.8
20180704,00_05,동탄6동,정남면,35.88
20180704,00_05,동탄6동,진안동,80.03
20180704,00_05,동탄6동,팔탄면,13.8
20180704,00_05,동탄6동,향남읍,44.16
20180704,00_05,동탄6동,화산동,19.32
20180704,00_05,마도면,남양읍,273.18
20180704,00_05,마도면,동탄1동,2.76
20180704,00_05,마도면,동탄3동,2.76
20180704,00_05,마도면,동탄5동,2.76
20180704,00_05,마도면,동탄6동,2.76
20180704,00_05,마도면,반월동,8.28
20180704,00_05,마도면,병점1동,2.76
20180704,00_05,마도면,봉담읍,11.04
20180704,00_05,마도면,비봉면,16.56
20180704,00_05,마도면,서신면,49.68
20180704,00_05,마도면,송산면,281.44
20180704,00_05,마도면,우정읍,5.52
20180704,00_05,마도면,정남면,5.52
20180704,00_05,마도면,팔탄면,27.6
20180704,00_05,마도면,향남읍,13.8
20180704,00_05,마도면,화산동,8.28
20180704,00_05,매송면,기배동,2.76
20180704,00_05,매송면,남양읍,49.68
20180704,00_05,매송면,동탄1동,2.76
20180704,00_05,매송면,동탄2동,2.76
20180704,00_05,매송면,동탄3동,8.28
20180704,00_05,매송면,동탄4동,2.76
20180704,00_05,매송면,동탄6동,2.76
20180704,00_05,매송면,마도면,5.52
20180704,00_05,매송면,반월동,2.76
20180704,00_05,매송면,병점1동,2.76
20180704,00_05,매송면,봉담읍,234.57
20180704,00_05,매송면,비봉면,201.44
20180704,00_05,매송면,서신면,2.76
20180704,00_05,매송면,송산면,2.76
20180704,00_05,매송면,우정읍,11.04
20180704,00_05,매송면,장안면,2.76
20180704,00_05,매송면,정남면,2.76
20180704,00_05,매송면,팔탄면,8.28
20180704,00_05,매송면,향남읍,8.28
20180704,00_05,매송면,화산동,24.84
20180704,00_05,반월동,기배동,8.28
20180704,00_05,반월동,남양읍,5.52
20180704,00_05,반월동,동탄1동,521.47
20180704,00_05,반월동,동탄2동,1114.68
20180704,00_05,반월동,동탄3동,835.96
20180704,00_05,반월동,동탄4동,19.32
20180704,00_05,반월동,동탄5동,19.32
20180704,00_05,반월동,동탄6동,63.48
20180704,00_05,반월동,매송면,5.52
20180704,00_05,반월동,병점1동,44.16
20180704,00_05,반월동,병점2동,91.08
20180704,00_05,반월동,봉담읍,30.36
20180704,00_05,반월동,송산면,8.28
20180704,00_05,반월동,양감면,2.76
20180704,00_05,반월동,우정읍,52.43
20180704,00_05,반월동,장안면,5.52
20180704,00_05,반월동,정남면,19.32
20180704,00_05,반월동,진안동,1158.8
20180704,00_05,반월동,팔탄면,2.76
20180704,00_05,반월동,향남읍,19.32
20180704,00_05,반월동,화산동,13.8
20180704,00_05,병점1동,기배동,2.76
20180704,00_05,병점1동,남양읍,2.76
20180704,00_05,병점1동,동탄1동,33.12
20180704,00_05,병점1동,동탄2동,162.81
20180704,00_05,병점1동,동탄3동,298.02
20180704,00_05,병점1동,동탄4동,24.84
20180704,00_05,병점1동,동탄5동,60.72
20180704,00_05,병점1동,동탄6동,57.96
20180704,00_05,병점1동,반월동,137.97
20180704,00_05,병점1동,병점2동,714.63
20180704,00_05,병점1동,봉담읍,52.44
20180704,00_05,병점1동,비봉면,2.76
20180704,00_05,병점1동,서신면,5.52
20180704,00_05,병점1동,송산면,8.28
20180704,00_05,병점1동,양감면,5.52
20180704,00_05,병점1동,우정읍,60.71
20180704,00_05,병점1동,장안면,11.04
20180704,00_05,병점1동,정남면,74.51
20180704,00_05,병점1동,진안동,954.65
20180704,00_05,병점1동,팔탄면,27.6
20180704,00_05,병점1동,향남읍,49.68
20180704,00_05,병점1동,화산동,113.16
20180704,00_05,병점2동,기배동,5.52
20180704,00_05,병점2동,남양읍,5.52
20180704,00_05,병점2동,동탄1동,82.79
20180704,00_05,병점2동,동탄2동,113.15
20180704,00_05,병점2동,동탄3동,1553.36
20180704,00_05,병점2동,동탄4동,24.84
20180704,00_05,병점2동,동탄5동,27.6
20180704,00_05,병점2동,동탄6동,46.92
20180704,00_05,병점2동,매송면,8.28
20180704,00_05,병점2동,반월동,171.08
20180704,00_05,병점2동,병점1동,667.7
20180704,00_05,병점2동,봉담읍,22.08
20180704,00_05,병점2동,비봉면,2.76
20180704,00_05,병점2동,서신면,2.76
20180704,00_05,병점2동,송산면,2.76
20180704,00_05,병점2동,양감면,2.76
20180704,00_05,병점2동,우정읍,38.63
20180704,00_05,병점2동,장안면,5.52
20180704,00_05,병점2동,정남면,30.36
20180704,00_05,병점2동,진안동,985
20180704,00_05,병점2동,팔탄면,24.84
20180704,00_05,병점2동,향남읍,38.64
20180704,00_05,병점2동,화산동,19.32
20180704,00_05,봉담읍,기배동,1230.54
20180704,00_05,봉담읍,남양읍,143.49
20180704,00_05,봉담읍,동탄1동,41.4
20180704,00_05,봉담읍,동탄2동,149.02
20180704,00_05,봉담읍,동탄3동,57.96
20180704,00_05,봉담읍,동탄4동,22.08
20180704,00_05,봉담읍,동탄5동,24.84
20180704,00_05,봉담읍,동탄6동,52.44
20180704,00_05,봉담읍,마도면,55.2
20180704,00_05,봉담읍,매송면,245.61
20180704,00_05,봉담읍,반월동,60.72
20180704,00_05,봉담읍,병점1동,49.68
20180704,00_05,봉담읍,병점2동,35.88
20180704,00_05,봉담읍,비봉면,46.92
20180704,00_05,봉담읍,서신면,8.28
20180704,00_05,봉담읍,송산면,11.04
20180704,00_05,봉담읍,양감면,35.88
20180704,00_05,봉담읍,우정읍,413.89
20180704,00_05,봉담읍,장안면,85.55
20180704,00_05,봉담읍,정남면,438.73
20180704,00_05,봉담읍,진안동,126.95
20180704,00_05,봉담읍,팔탄면,336.62
20180704,00_05,봉담읍,향남읍,372.5
20180704,00_05,봉담읍,화산동,1517.5
20180704,00_05,비봉면,기배동,2.76
20180704,00_05,비봉면,남양읍,579.44
20180704,00_05,비봉면,동탄1동,2.76
20180704,00_05,비봉면,동탄4동,2.76
20180704,00_05,비봉면,동탄6동,2.76
20180704,00_05,비봉면,마도면,5.52
20180704,00_05,비봉면,매송면,46.92
20180704,00_05,비봉면,병점2동,2.76
20180704,00_05,비봉면,봉담읍,8.28
20180704,00_05,비봉면,송산면,2.76
20180704,00_05,비봉면,양감면,5.52
20180704,00_05,비봉면,우정읍,13.8
20180704,00_05,비봉면,장안면,2.76
20180704,00_05,비봉면,팔탄면,60.72
20180704,00_05,비봉면,향남읍,33.12
20180704,00_05,비봉면,화산동,5.52
20180704,00_05,서신면,기배동,2.76
20180704,00_05,서신면,남양읍,60.72
20180704,00_05,서신면,동탄2동,2.76
20180704,00_05,서신면,동탄3동,5.52
20180704,00_05,서신면,동탄4동,2.76
20180704,00_05,서신면,동탄5동,2.76
20180704,00_05,서신면,동탄6동,5.52
20180704,00_05,서신면,마도면,52.44
20180704,00_05,서신면,매송면,5.52
20180704,00_05,서신면,봉담읍,11.04
20180704,00_05,서신면,비봉면,8.28
20180704,00_05,서신면,송산면,115.91
20180704,00_05,서신면,우정읍,22.08
20180704,00_05,서신면,장안면,2.76
20180704,00_05,서신면,팔탄면,2.76
20180704,00_05,서신면,향남읍,2.76
20180704,00_05,송산면,남양읍,149.02
20180704,00_05,송산면,동탄1동,5.52
20180704,00_05,송산면,동탄3동,2.76
20180704,00_05,송산면,동탄5동,2.76
20180704,00_05,송산면,동탄6동,5.52
20180704,00_05,송산면,마도면,303.5
20180704,00_05,송산면,병점1동,2.76
20180704,00_05,송산면,봉담읍,22.08
20180704,00_05,송산면,비봉면,16.56
20180704,00_05,송산면,서신면,124.19
20180704,00_05,송산면,우정읍,5.52
20180704,00_05,송산면,장안면,5.52
20180704,00_05,송산면,정남면,2.76
20180704,00_05,송산면,진안동,2.76
20180704,00_05,송산면,팔탄면,2.76
20180704,00_05,송산면,향남읍,19.32
20180704,00_05,송산면,화산동,8.28
20180704,00_05,양감면,동탄2동,5.52
20180704,00_05,양감면,동탄4동,5.52
20180704,00_05,양감면,동탄6동,5.52
20180704,00_05,양감면,마도면,5.52
20180704,00_05,양감면,병점1동,5.52
20180704,00_05,양감면,봉담읍,11.04
20180704,00_05,양감면,서신면,5.52
20180704,00_05,양감면,송산면,2.76
20180704,00_05,양감면,우정읍,8.28
20180704,00_05,양감면,정남면,16.56
20180704,00_05,양감면,진안동,2.76
20180704,00_05,양감면,팔탄면,8.28
20180704,00_05,양감면,향남읍,289.73
20180704,00_05,양감면,화산동,2.76
20180704,00_05,우정읍,기배동,2.76
20180704,00_05,우정읍,남양읍,57.96
20180704,00_05,우정읍,동탄1동,8.28
20180704,00_05,우정읍,동탄3동,11.04
20180704,00_05,우정읍,동탄5동,2.76
20180704,00_05,우정읍,동탄6동,5.52
20180704,00_05,우정읍,마도면,22.08
20180704,00_05,우정읍,매송면,2.76
20180704,00_05,우정읍,병점1동,2.76
20180704,00_05,우정읍,병점2동,2.76
20180704,00_05,우정읍,봉담읍,41.4
20180704,00_05,우정읍,비봉면,5.52
20180704,00_05,우정읍,서신면,19.32
20180704,00_05,우정읍,송산면,11.04
20180704,00_05,우정읍,양감면,13.8
20180704,00_05,우정읍,장안면,827.75
20180704,00_05,우정읍,정남면,8.28
20180704,00_05,우정읍,진안동,5.52
20180704,00_05,우정읍,팔탄면,171.1
20180704,00_05,우정읍,향남읍,206.97
20180704,00_05,우정읍,화산동,5.52
20180704,00_05,장안면,기배동,2.76
20180704,00_05,장안면,남양읍,57.96
20180704,00_05,장안면,동탄1동,2.76
20180704,00_05,장안면,동탄3동,5.52
20180704,00_05,장안면,동탄6동,2.76
20180704,00_05,장안면,마도면,8.28
20180704,00_05,장안면,매송면,8.28
20180704,00_05,장안면,봉담읍,22.08
20180704,00_05,장안면,비봉면,13.8
20180704,00_05,장안면,서신면,8.28
20180704,00_05,장안면,송산면,5.52
